year,month,day,hour,Surface net solar radiation,10 metre V wind component,Surface pressure,2 metre dewpoint temperature,2 metre temperature,10 metre U wind component
2007,6,27,1100,10776588.0,1.6774024963378906,92109.25,280.950439453125,292.11474609375,-0.7217792272567749
2007,6,28,1100,11082909.0,1.1784276962280273,92751.4375,282.203857421875,291.563720703125,-1.289626121520996
2007,6,29,1100,7974128.0,0.8850456476211548,93034.75,286.010498046875,291.558837890625,-0.8847670555114746
2007,6,30,1100,10261294.0,1.0470008850097656,93177.6875,286.708740234375,294.025390625,-1.2005672454833984
2007,7,1,1100,6111286.0,0.8067244291305542,93004.6875,288.07275390625,292.31298828125,-0.9920624494552612
2007,7,2,1100,5653181.0,0.5996677279472351,92499.125,289.950439453125,291.40673828125,-0.9595710039138794
2007,7,3,1100,6256919.0,1.085118293762207,92508.8125,288.153076171875,291.05224609375,-1.350113868713379
2007,7,4,1100,10373370.0,0.16004031896591187,91910.25,284.31640625,291.782958984375,-0.5663686990737915
2007,7,5,1100,10923777.0,1.0815343856811523,92764.0,280.607177734375,292.116943359375,-0.47417789697647095
2007,7,6,1100,8275536.0,0.9588204622268677,92914.0625,283.263916015625,293.8232421875,-0.7789115309715271
2007,7,7,1100,10873086.0,0.932607114315033,93061.0625,287.423095703125,295.84130859375,-1.0923614501953125
2007,7,8,1100,9802779.0,0.8627811670303345,93220.0,288.589111328125,295.185546875,-1.0074539184570312
2007,7,9,1100,5641529.0,1.363631248474121,92516.25,290.67822265625,291.935546875,-0.5020732283592224
2007,7,10,1100,11096771.0,1.0767059326171875,92452.9375,279.781494140625,291.15869140625,-1.0377960205078125
2007,7,11,1100,10234921.0,1.254460334777832,92793.6875,280.731689453125,290.1103515625,-0.6521928310394287
2007,7,12,1100,11118053.0,1.3026418685913086,93137.9375,282.639404296875,292.7734375,-1.0047330856323242
2007,7,13,1100,10427721.0,0.9010307192802429,93510.875,285.584716796875,293.72998046875,-1.1981916427612305
2007,7,14,1100,9928672.0,0.769554853439331,93628.625,287.416748046875,295.828857421875,-1.1189165115356445
2007,7,15,1100,10314826.0,0.8545174598693848,93667.75,287.31201171875,297.406494140625,-1.051121711730957
2007,7,16,1100,10822103.0,0.604752242565155,93508.5625,286.277587890625,297.84375,-1.1543779373168945
2007,7,17,1100,10499737.0,0.4370090961456299,93400.625,287.036865234375,297.73291015625,-1.3780317306518555
2007,7,18,1100,9837450.0,0.25368523597717285,93294.75,288.078125,298.468505859375,-1.1699485778808594
2007,7,19,1100,9731677.0,0.38043099641799927,93159.875,287.51611328125,299.104248046875,-1.2287273406982422
2007,7,20,1100,9461357.0,0.843220055103302,92974.5,287.2041015625,298.92724609375,-1.0700273513793945
2007,7,21,1100,9625270.0,0.6440869569778442,92881.75,288.119873046875,297.15478515625,-1.283217430114746
2007,7,22,1100,9439325.0,1.1320304870605469,92694.75,287.833251953125,295.125244140625,-1.0682907104492188
2007,7,23,1100,7348756.0,1.1760072708129883,92450.1875,289.638671875,293.340087890625,-1.0252904891967773
2007,7,24,1100,8903344.0,1.4110441207885742,92147.6875,287.06298828125,294.438720703125,-0.8833372592926025
2007,7,25,1100,10509493.0,0.5157837271690369,92958.1875,282.91552734375,295.920654296875,-1.4253463745117188
2007,7,26,1100,9066019.0,1.0848150253295898,93115.4375,287.89404296875,295.494873046875,-0.8705112934112549
2007,7,27,1100,9508146.0,1.1110925674438477,93046.8125,288.89013671875,298.05615234375,-1.1777896881103516
2007,7,28,1100,9162013.0,1.0286273956298828,92982.5,288.824951171875,298.44677734375,-0.9919077754020691
2007,7,29,1100,9989177.0,0.7970136404037476,92823.25,286.0283203125,298.40576171875,-1.2205629348754883
2007,7,30,1100,9424521.0,-0.5759102702140808,92346.3125,283.87890625,296.698974609375,-1.886733055114746
2007,7,31,1100,5441074.0,0.9235491156578064,93009.75,281.950927734375,290.09375,-1.0166263580322266
2007,8,1,1100,9243122.0,0.7676977515220642,93233.375,283.10107421875,292.628662109375,-1.108485221862793
2007,8,2,1100,7672207.0,1.0308523178100586,93014.1875,286.18701171875,294.563232421875,-0.911077082157135
2007,8,3,1100,9443337.0,0.2578050494194031,93036.5,282.306640625,296.127197265625,-1.1010189056396484
2007,8,4,1100,9805067.0,1.108743667602539,93579.9375,287.0537109375,295.425048828125,-0.8212462663650513
2007,8,5,1100,8466118.0,0.9455556273460388,93241.3125,286.65576171875,295.068359375,-1.1234474182128906
2007,8,6,1100,9291101.0,1.0682506561279297,92785.3125,285.026611328125,296.529541015625,-1.2319517135620117
2007,8,7,1100,4852250.0,0.3050166964530945,92612.875,287.592529296875,295.03271484375,-1.011002540588379
2007,8,8,1100,6274819.0,0.741218090057373,92419.6875,289.060791015625,291.61572265625,-0.32893747091293335
2007,8,9,1100,8084393.0,0.9991152882575989,92306.875,283.65625,291.14501953125,-0.7631921172142029
2007,8,10,1100,9416726.0,1.204768180847168,92355.8125,281.6845703125,293.05126953125,-1.0640058517456055
2007,8,11,1100,9170982.0,1.2224845886230469,92464.625,285.6943359375,294.778076171875,-0.9788318872451782
2007,8,12,1100,8027468.0,1.1095514297485352,92532.1875,288.139404296875,293.510498046875,-0.9896871447563171
2007,8,13,1100,8208719.0,0.8025081753730774,92744.5625,289.453125,294.006591796875,-0.8796783685684204
2007,8,14,1100,5625351.0,0.7008088231086731,92955.0,291.82177734375,293.130859375,-0.956925630569458
2007,8,15,1100,7318819.0,1.2170238494873047,92957.375,290.085205078125,294.794677734375,-0.9575571417808533
2007,8,16,1100,5358172.0,0.8750275373458862,92630.0,292.54541015625,293.55126953125,-0.8013367056846619
2007,8,17,1100,6556767.0,0.28066325187683105,92914.5,286.015625,293.443603515625,-1.3632755279541016
2007,8,18,1100,5753296.0,0.1312277913093567,92944.875,285.409912109375,291.764892578125,-1.2353191375732422
2007,8,19,1100,5825088.0,0.5477790832519531,92636.6875,287.442626953125,291.490478515625,-0.8635173439979553
2007,8,20,1100,6867340.0,1.0387630462646484,92003.8125,286.679443359375,290.701416015625,-1.3046112060546875
2007,8,21,1100,1375066.0,0.5098221302032471,92098.9375,284.093017578125,285.2021484375,-0.6467845439910889
2007,8,22,1100,3873477.0,0.3225826025009155,92625.375,283.80615234375,287.1796875,-0.935097336769104
2007,8,23,1100,6214546.0,0.8267911672592163,93040.5625,283.151123046875,289.6845703125,-0.5832365155220032
2007,8,24,1100,7523400.0,0.78745037317276,93748.75,284.099853515625,292.638427734375,-0.9298365712165833
2007,8,25,1100,8076819.0,0.8643159866333008,94054.625,285.890869140625,295.867919921875,-0.6121150851249695
2007,8,26,1100,8438443.0,0.7331411242485046,93938.9375,290.280517578125,297.27197265625,-1.125807762145996
2007,8,27,1100,8053607.0,0.6220002174377441,93507.75,290.43017578125,296.345458984375,-0.8959320187568665
2007,8,28,1100,7412187.0,0.2948070168495178,93021.6875,290.695556640625,296.782958984375,-0.10458433628082275
2007,8,29,1100,3057366.0,0.07408285140991211,92760.375,289.040283203125,291.950927734375,-0.5787665247917175
2007,8,30,1100,6628506.0,0.6365813612937927,92407.125,288.731689453125,293.2431640625,-1.2713403701782227
2007,8,31,1100,6523670.0,1.435861587524414,92906.25,285.494873046875,291.152099609375,-0.3745177388191223
2007,9,1,1100,7842483.0,1.0409679412841797,93125.125,284.889404296875,292.662841796875,-0.8662784099578857
2007,9,2,1100,5004171.0,0.3849533796310425,93292.875,286.269775390625,290.012939453125,-1.4283208847045898
2007,9,3,1100,6412648.0,1.217733383178711,92815.0,286.177001953125,291.45556640625,-0.7474209070205688
2007,9,4,1100,8778331.0,-0.3745802640914917,92560.6875,278.707763671875,291.389404296875,-1.810713768005371
2007,9,5,1100,8835864.0,0.7118645310401917,93233.1875,276.0595703125,289.46435546875,-1.0432538986206055
2007,9,6,1100,8085652.0,0.5962852835655212,93029.125,276.702880859375,290.3310546875,-0.7479225397109985
2007,9,7,1100,8527941.0,0.6093365550041199,93049.75,281.6181640625,293.751220703125,-0.8491612672805786
2007,9,8,1100,8303691.0,0.8372233510017395,93265.0625,282.548583984375,292.439453125,-1.0271949768066406
2007,9,9,1100,7907609.0,1.066035270690918,92852.25,284.4814453125,292.98681640625,-0.9761205911636353
2007,9,10,1100,7718709.0,1.2418994903564453,92991.5625,285.900390625,291.773681640625,-1.0089445114135742
2007,9,11,1100,7967288.0,0.9240537285804749,92697.9375,283.43359375,293.464111328125,-1.521261215209961
2007,9,12,1100,5750164.0,0.47071486711502075,93529.375,281.390380859375,290.502197265625,-1.149195671081543
2007,9,13,1100,5752197.0,0.9639366269111633,93703.25,283.781494140625,290.6962890625,-1.0310897827148438
2007,9,14,1100,6716195.0,1.0977725982666016,93464.125,284.983154296875,291.81103515625,-0.8031829595565796
2007,9,15,1100,7486501.0,0.8800146579742432,93456.3125,285.143310546875,294.148193359375,-0.8027063012123108
2007,9,16,1100,5460489.0,1.0957098007202148,93548.0,287.28662109375,291.770751953125,-0.7875300049781799
2007,9,17,1100,3932795.0,0.8731403350830078,93115.25,289.623046875,290.88330078125,-0.9915869832038879
2007,9,18,1100,4141530.0,0.2561373710632324,92363.875,287.538330078125,289.55517578125,-0.4639705419540405
2007,9,19,1100,7450464.0,1.4240140914916992,93369.8125,278.327880859375,288.491455078125,-1.2320270538330078
2007,9,20,1100,6426772.0,1.0987558364868164,93711.5625,282.1259765625,287.3125,-1.2321720123291016
2007,9,21,1100,6591440.0,0.7844071984291077,93883.6875,283.55517578125,288.74267578125,-0.9218730926513672
2007,9,22,1100,6213728.0,1.0709381103515625,93775.75,284.92626953125,290.740478515625,-0.6657137870788574
2007,9,23,1100,5981326.0,0.6843937635421753,93764.375,285.32763671875,291.4296875,-0.9464626312255859
2007,9,24,1100,6701406.0,0.9839030504226685,93376.1875,283.918212890625,291.572998046875,-0.8979662656784058
2007,9,25,1100,4794936.0,0.8595400452613831,92679.1875,283.987060546875,289.163330078125,-1.3707046508789062
2007,9,26,1100,814179.375,-1.067051887512207,92094.5625,279.80126953125,282.4912109375,0.15653181076049805
2007,9,27,1100,2266592.0,-0.835989236831665,91672.1875,279.218505859375,281.031494140625,-0.8948754668235779
2007,9,28,1100,5946925.0,1.3442697525024414,92052.4375,278.235595703125,284.745361328125,-0.6202587485313416
2007,9,29,1100,2794760.0,0.2316928505897522,93217.875,280.47607421875,283.45166015625,-1.0355443954467773
2007,9,30,1100,1676013.0,0.2469090223312378,93904.375,281.14794921875,284.43212890625,-0.2508094310760498
2007,10,1,1100,4844948.0,0.6700811386108398,93974.875,281.830810546875,288.0712890625,-0.5803219079971313
2007,10,2,1100,5934211.0,0.8174196481704712,93562.0,284.267822265625,290.584716796875,-0.7564581632614136
2007,10,3,1100,5876168.0,0.7835891842842102,93483.0625,285.699462890625,292.166259765625,-0.7655113935470581
2007,10,4,1100,4529323.0,0.48517173528671265,93582.75,284.9833984375,292.047119140625,-0.801048755645752
2007,10,5,1100,5600848.0,0.9592363238334656,93479.625,286.625732421875,292.200439453125,-0.6147508025169373
2007,10,6,1100,3168659.0,0.8611065149307251,92895.0625,287.12841796875,290.387939453125,-0.5400529503822327
2007,10,7,1100,2930281.0,0.9169087409973145,93253.25,283.16796875,286.998046875,-0.574546754360199
2007,10,8,1100,4054704.0,0.9245055317878723,93398.0625,283.23974609375,287.621826171875,-0.6175466775894165
2007,10,9,1100,4536315.0,1.1386709213256836,93521.5,284.7294921875,288.0439453125,-0.5321862101554871
2007,10,10,1100,3606705.0,0.8151306509971619,93303.0625,280.90234375,285.906005859375,-0.9009262323379517
2007,10,11,1100,3162171.0,0.787279486656189,93629.4375,282.090576171875,286.08349609375,-0.767292857170105
2007,10,12,1100,5488561.0,1.032790184020996,93263.1875,279.000732421875,288.791259765625,-0.515471875667572
2007,10,13,1100,5477105.0,0.6285064816474915,93405.3125,283.032958984375,288.398681640625,-1.3436708450317383
2007,10,14,1100,3283765.0,1.0154294967651367,93720.6875,282.71337890625,285.89306640625,-1.0458974838256836
2007,10,15,1100,3107963.0,0.9830923676490784,93718.5,281.353515625,285.56494140625,-0.5168649554252625
2007,10,16,1100,4265433.0,1.027547836303711,93840.125,281.11474609375,286.318115234375,-0.6810190677642822
2007,10,17,1100,4916073.0,0.8271225094795227,93623.0,280.761962890625,285.845703125,-0.7860918641090393
2007,10,18,1100,4787522.0,0.4641363024711609,93138.75,280.83154296875,287.570068359375,-0.6821858286857605
2007,10,19,1100,5797086.0,0.874418318271637,93525.5625,272.0595703125,284.26025390625,-0.9696084260940552
2007,10,20,1100,5167986.0,-0.41276681423187256,93660.625,267.1162109375,280.356201171875,-1.6198291778564453
2007,10,21,1100,4643336.0,0.6603097915649414,93252.3125,268.7509765625,279.46484375,-0.6464072465896606
2007,10,22,1100,5569491.0,0.9287052154541016,92598.9375,268.754638671875,281.658203125,-0.2211315631866455
2007,10,23,1100,4969445.0,0.5241071581840515,92334.4375,274.0166015625,284.926513671875,-1.2056188583374023
2007,10,24,1100,1061704.0,-0.37285709381103516,92904.3125,277.313232421875,277.8876953125,-0.7537769079208374
2007,10,25,1100,1563075.0,-0.054320890456438065,93197.125,277.49365234375,280.677734375,-0.384718656539917
2007,10,26,1100,634988.625,-0.8531675338745117,93199.5625,279.862060546875,281.3642578125,0.29574376344680786
2007,10,27,1100,3734697.0,0.7061465978622437,93829.9375,278.479736328125,286.301513671875,-0.3249841332435608
2007,10,28,1100,2858458.0,0.8506696820259094,93468.0,281.33935546875,284.8916015625,-0.6664660573005676
2007,10,29,1100,1851412.0,0.6645861268043518,93214.8125,281.2978515625,283.180908203125,-0.8790006637573242
2007,10,30,1100,1743275.0,0.29955852031707764,92599.5625,280.659423828125,282.318359375,-0.864488422870636
2007,10,31,1100,3784650.0,0.8094042539596558,93332.0625,279.292236328125,284.95751953125,-0.33058464527130127
2007,11,1,1100,2547514.0,0.8993015289306641,93840.3125,278.5732421875,281.90625,-0.8942515850067139
2007,11,2,1100,4021538.0,0.7191526889801025,94049.125,276.754150390625,284.725830078125,-0.5023560523986816
2007,11,3,1100,4132464.0,0.8607943654060364,93805.0,277.585205078125,285.4189453125,-0.5745463371276855
2007,11,4,1100,3964045.0,0.5006874799728394,93159.5,278.58740234375,285.816162109375,-0.8144187927246094
2007,11,5,1100,3856743.0,0.5716365575790405,93636.125,280.228759765625,284.04296875,-1.6356678009033203
2007,11,6,1100,3191524.0,0.42231225967407227,93247.875,277.89208984375,283.419677734375,-0.31302201747894287
2007,11,7,1100,4001497.0,1.0718421936035156,93421.5625,271.980224609375,283.167724609375,-0.4683683514595032
2007,11,8,1100,4091353.0,1.261484146118164,93027.4375,274.183837890625,285.41357421875,-0.4623947739601135
2007,11,9,1100,3415608.0,-1.1680469512939453,92265.6875,273.232177734375,281.90087890625,-0.26831358671188354
2007,11,10,1100,2939198.0,0.790894091129303,92838.4375,268.31494140625,280.224609375,-0.2247072458267212
2007,11,11,1100,3460860.0,0.2267230749130249,92312.75,274.651611328125,284.868896484375,-0.10954880714416504
2007,11,12,1100,3908338.0,0.6327406764030457,92447.8125,271.552001953125,283.427490234375,-1.1874361038208008
2007,11,13,1100,3435111.0,0.9901951551437378,92700.5,265.30810546875,279.160400390625,-0.6283884644508362
2007,11,14,1100,3401607.0,0.31234461069107056,91340.0625,270.364990234375,279.16357421875,0.15245479345321655
2007,11,15,1100,2655867.0,-2.6524429321289062,92292.375,260.594482421875,275.355712890625,-0.9773174524307251
2007,11,16,1100,3582770.0,0.7262166738510132,93038.875,263.30224609375,276.3583984375,-0.539135217666626
2007,11,17,1100,3557658.0,0.9596216082572937,93052.625,266.713623046875,276.43798828125,-0.7721100449562073
2007,11,18,1100,3473657.0,0.5981411933898926,92446.5625,267.4482421875,276.4990234375,-0.6704851388931274
2007,11,19,1100,1316188.0,0.5125430226325989,93074.125,270.673828125,274.697998046875,-0.4730820059776306
2007,11,20,1100,1051891.0,0.4376868009567261,93431.3125,272.9951171875,276.171875,-0.36474859714508057
2007,11,21,1100,593754.4375,0.22641044855117798,93339.4375,275.29345703125,276.63623046875,-0.16494286060333252
2007,11,22,1100,370339.1875,-0.2996959686279297,93014.4375,276.1123046875,276.811767578125,-0.3961660861968994
2007,11,23,1100,291148.1875,-0.9122253656387329,92741.6875,276.17431640625,277.25,0.6725016832351685
2007,11,24,1100,357688.3125,-0.9590012431144714,93001.875,278.09375,279.856201171875,0.3168092966079712
2007,11,25,1100,1838563.0,0.6210306882858276,93108.6875,276.810546875,282.0029296875,0.31281691789627075
2007,11,26,1100,2388954.0,-0.8073753118515015,92904.5,272.602294921875,279.782470703125,0.8685758709907532
2007,11,27,1100,2067226.0,-0.0379592701792717,93420.375,269.006591796875,277.616943359375,-0.12120646238327026
2007,11,28,1100,1659779.0,0.10472387075424194,93505.9375,273.01416015625,277.1318359375,-0.5081074237823486
2007,11,29,1100,1470363.0,0.29921019077301025,92703.125,272.2353515625,276.662353515625,-0.08595466613769531
2007,11,30,1100,2269156.0,-0.09257519245147705,92428.5,273.281005859375,280.323486328125,0.42306435108184814
2007,12,1,1100,1243490.0,0.055881526321172714,92828.5,272.90869140625,278.154541015625,-0.06752610206604004
2007,12,2,1100,1773103.0,0.3604872226715088,93021.125,273.0185546875,279.00927734375,0.15754097700119019
2007,12,3,1100,1740706.0,0.4116860628128052,91423.125,273.832763671875,279.096923828125,1.053375244140625
2007,12,4,1100,1765651.0,-0.8391623497009277,92644.125,272.670654296875,278.169189453125,0.755658745765686
2007,12,5,1100,2087329.0,0.13607782125473022,93601.3125,271.382080078125,279.596435546875,0.11204153299331665
2007,12,6,1100,1828815.0,-0.579677402973175,93324.4375,273.272705078125,279.178466796875,0.986743688583374
2007,12,7,1100,1270496.0,0.16247272491455078,92400.625,275.13330078125,279.466064453125,-0.4303237199783325
2007,12,8,1100,2214554.0,-0.9031878709793091,92211.1875,270.09130859375,279.611328125,0.5699689984321594
2007,12,9,1100,802021.3125,-0.4891924262046814,91490.6875,272.147216796875,276.32568359375,-0.45902031660079956
2007,12,10,1100,1887352.0,0.0006458400748670101,91567.8125,269.815185546875,277.62255859375,0.3569689989089966
2007,12,11,1100,2109750.0,-0.9443081021308899,92623.0,270.292724609375,277.905517578125,0.8729009628295898
2007,12,12,1100,2241500.0,-1.1395883560180664,93470.5625,268.27734375,277.000244140625,1.2402629852294922
2007,12,13,1100,2248061.0,-0.49985218048095703,94031.4375,270.622802734375,277.7841796875,0.7568705081939697
2007,12,14,1100,2236149.0,-0.18562817573547363,93623.0,269.2607421875,277.050537109375,-0.0701715350151062
2007,12,15,1100,1020195.9375,0.1431976556777954,93894.0625,267.658935546875,271.3837890625,-0.039726775139570236
2007,12,16,1100,1629111.0,0.136785626411438,93833.25,259.9658203125,273.1572265625,0.38058972358703613
2007,12,17,1100,786095.5625,-0.13397705554962158,94007.6875,264.9521484375,269.70166015625,1.12384033203125
2007,12,18,1100,1578423.0,0.31871163845062256,94170.875,265.68896484375,271.31005859375,0.46664685010910034
2007,12,19,1100,1780737.0,-0.3807356357574463,94573.125,267.551513671875,274.1943359375,0.9972191452980042
2007,12,20,1100,1813314.0,-0.4863066077232361,94554.0,268.572021484375,276.518310546875,0.9691000580787659
2007,12,21,1100,1832243.0,-0.4409337639808655,94193.9375,269.63427734375,278.331787109375,0.6367617249488831
2007,12,22,1100,1416433.0,-0.5412580370903015,94147.625,270.231689453125,275.1552734375,0.6679325699806213
2007,12,23,1100,973382.25,-0.15515637397766113,93999.3125,270.783935546875,275.262939453125,0.5333157181739807
2007,12,24,1100,1453851.0,-0.14568424224853516,93698.8125,270.55419921875,275.630859375,0.6470829844474792
2007,12,25,1100,885859.375,-0.16757053136825562,93544.6875,268.94384765625,274.4462890625,0.21197515726089478
2007,12,26,1100,1229793.0,0.2721822261810303,93794.5625,271.00927734375,274.99755859375,0.024400513619184494
2007,12,27,1100,1681722.0,-0.13792884349822998,94327.125,265.4033203125,276.841552734375,0.33848267793655396
2007,12,28,1100,1626748.0,-0.3909856677055359,94352.75,267.4306640625,275.753173828125,0.8643335103988647
2007,12,29,1100,1813606.0,-0.4696938395500183,93880.3125,266.111572265625,275.363525390625,0.6991462707519531
2007,12,30,1100,827268.1875,-0.17971700429916382,93297.3125,269.144775390625,274.8525390625,0.2852742671966553
2007,12,31,1100,2095185.0,-0.29063093662261963,93472.8125,265.160888671875,276.6396484375,0.3314235806465149
2008,1,1,1100,1815077.0,-0.029997896403074265,93208.625,267.068603515625,274.096923828125,-0.727013111114502
2008,1,2,1100,654234.9375,0.0623217411339283,93137.25,269.340576171875,271.187744140625,-0.938714325428009
2008,1,3,1100,571915.375,0.043552059680223465,92826.75,267.54736328125,270.1611328125,-0.6932255029678345
2008,1,4,1100,355624.375,-0.869289755821228,93261.875,270.93701171875,273.26806640625,0.4137994050979614
2008,1,5,1100,343363.5625,0.38507044315338135,93294.375,273.097900390625,274.431396484375,0.14455533027648926
2008,1,6,1100,1191603.0,0.6541315913200378,92638.9375,273.916259765625,277.11279296875,0.010417848825454712
2008,1,7,1100,967262.8125,0.524669349193573,93266.75,273.084716796875,277.494384765625,-0.14502358436584473
2008,1,8,1100,1243579.0,-0.24577492475509644,93760.25,260.652099609375,276.730712890625,0.45677030086517334
2008,1,9,1100,665505.625,0.056557316333055496,93530.25,269.811279296875,275.671630859375,0.15277212858200073
2008,1,10,1100,1004799.9375,-0.4212580919265747,93694.8125,268.94482421875,274.96044921875,0.37235134840011597
2008,1,11,1100,299212.375,-0.38923782110214233,93260.625,272.502197265625,274.272705078125,-0.0017904418054968119
2008,1,12,1100,106993.5625,-1.3874502182006836,92107.0,272.89697265625,274.017333984375,0.7624132037162781
2008,1,13,1100,623112.8125,0.0902816653251648,92977.0625,272.878173828125,278.223876953125,-0.08894050121307373
2008,1,14,1100,558389.25,0.04632244259119034,93113.0625,271.555908203125,275.798095703125,0.2298823595046997
2008,1,15,1100,433231.3125,0.01084866002202034,93076.9375,273.59765625,275.40380859375,-0.3531191349029541
2008,1,16,1100,220250.75,-0.5155890583992004,91972.6875,273.245361328125,273.721923828125,0.17936336994171143
2008,1,17,1100,1476500.0,-0.6946408748626709,92621.8125,271.67919921875,274.7919921875,1.2912731170654297
2008,1,18,1100,1417497.0,-0.15289902687072754,93380.8125,271.48046875,278.313720703125,0.8034753203392029
2008,1,19,1100,1615022.0,-0.4125279188156128,93980.8125,273.783447265625,278.857177734375,0.863034725189209
2008,1,20,1100,1707639.0,-0.11677098274230957,94062.8125,268.694091796875,280.733642578125,0.3235929608345032
2008,1,21,1100,1088170.0,0.01241368055343628,93601.0,270.40673828125,278.759765625,0.039019543677568436
2008,1,22,1100,1400241.0,-0.4690564274787903,92451.5625,272.50537109375,279.640869140625,0.8920406699180603
2008,1,23,1100,2083899.0,0.08872812986373901,94040.6875,266.513671875,277.400146484375,-0.8133124113082886
2008,1,24,1100,1952122.0,0.27622735500335693,94297.0625,267.541259765625,277.972900390625,0.33978575468063354
2008,1,25,1100,2036125.0,-0.11913299560546875,94459.5,273.497802734375,282.051025390625,0.3838784694671631
2008,1,26,1100,2104870.0,-0.30048251152038574,94613.375,270.2021484375,281.04150390625,0.7806094884872437
2008,1,27,1100,2268246.0,-0.9215838313102722,93951.375,275.534912109375,280.190673828125,1.3056745529174805
2008,1,28,1100,2343391.0,-0.3816205859184265,94046.9375,275.194580078125,286.39208984375,0.6988036036491394
2008,1,29,1100,1256483.0,0.2460571527481079,93983.9375,273.858154296875,279.635986328125,0.2551468014717102
2008,1,30,1100,726612.375,0.487895667552948,93529.375,275.599365234375,276.633544921875,-0.34566372632980347
2008,1,31,1100,1832054.0,0.10704565048217773,93364.3125,270.34716796875,277.922119140625,0.18290001153945923
2008,2,1,1100,722583.25,0.7735321521759033,92751.1875,274.425048828125,275.17578125,-0.6810166239738464
2008,2,2,1100,1955004.0,0.2945718765258789,92418.75,273.052001953125,277.75,-0.4444497227668762
2008,2,3,1100,559455.8125,-0.14895933866500854,93516.75,271.041015625,273.930908203125,0.43667423725128174
2008,2,4,1100,462791.375,-0.49259501695632935,92707.5,272.959228515625,273.6337890625,-0.5007842183113098
2008,2,5,1100,2207890.0,0.22227251529693604,93293.0,264.99853515625,279.772216796875,0.07344776391983032
2008,2,6,1100,2075170.0,0.6415708661079407,93649.1875,269.744140625,280.81787109375,0.0071181729435920715
2008,2,7,1100,2499077.0,0.3321802020072937,94248.3125,267.57275390625,281.066162109375,0.1273207664489746
2008,2,8,1100,2595579.0,0.6329136490821838,94573.125,270.512939453125,277.30419921875,-0.7363419532775879
2008,2,9,1100,2566472.0,0.8095757365226746,94504.75,270.1484375,276.585205078125,-0.5388978123664856
2008,2,10,1100,2582967.0,0.544499933719635,94303.3125,269.669189453125,276.888427734375,-0.37495148181915283
2008,2,11,1100,2528360.0,0.1697099208831787,94328.875,270.572509765625,277.26611328125,-0.17707425355911255
2008,2,12,1100,2557555.0,0.3922498822212219,94277.5625,265.052001953125,276.713134765625,-0.7014462947845459
2008,2,13,1100,2730625.0,0.7472156286239624,94470.375,266.17724609375,277.72900390625,-0.0187801793217659
2008,2,14,1100,3129774.0,0.2297605276107788,94228.375,260.85546875,280.42822265625,0.11361914873123169
2008,2,15,1100,2924450.0,0.12526404857635498,93653.6875,263.479248046875,280.34375,-0.19040149450302124
2008,2,16,1100,1802288.0,0.5716632604598999,94437.3125,271.5341796875,274.10546875,-0.6168798208236694
2008,2,17,1100,1937200.0,0.9245120286941528,95106.9375,268.592041015625,271.878662109375,-0.5697486996650696
2008,2,18,1100,2800043.0,0.6202054023742676,94213.375,265.58203125,276.862548828125,-0.21413445472717285
2008,2,19,1100,3042071.0,0.7528696656227112,93847.9375,266.969482421875,277.129150390625,-0.38876432180404663
2008,2,20,1100,1698072.0,0.7819188833236694,93773.875,273.7119140625,276.31494140625,-0.3778107762336731
2008,2,21,1100,2910605.0,0.8878244161605835,93887.4375,275.037109375,279.085205078125,-0.3592705726623535
2008,2,22,1100,3538889.0,0.9433953166007996,94103.0,273.650634765625,280.9833984375,-0.39688587188720703
2008,2,23,1100,3247936.0,0.5126237273216248,94035.4375,272.96142578125,283.560302734375,-0.3750600218772888
2008,2,24,1100,3288825.0,0.7086501121520996,94084.5,274.578857421875,281.94873046875,-0.47219204902648926
2008,2,25,1100,3197482.0,0.8473560214042664,93729.375,275.297119140625,280.94140625,-0.39211273193359375
2008,2,26,1100,2062384.0,0.850382924079895,93364.75,276.843994140625,278.867919921875,-0.565147876739502
2008,2,27,1100,2490123.0,0.6836536526679993,93018.4375,278.3349609375,281.13427734375,-0.6654488444328308
2008,2,28,1100,1606926.0,0.5120595097541809,93521.875,277.347412109375,279.6591796875,-0.6497691869735718
2008,2,29,1100,2794563.0,1.0517139434814453,93444.875,278.134521484375,280.641845703125,-0.5846808552742004
2008,3,1,1100,2329340.0,-0.007338490337133408,91983.0625,279.402099609375,284.562255859375,-0.15459489822387695
2008,3,2,1100,4632232.0,0.5349120497703552,92543.9375,276.9853515625,288.495849609375,-0.157831609249115
2008,3,3,1100,4620640.0,1.4395923614501953,92338.5,279.135009765625,283.740234375,-0.7725906372070312
2008,3,4,1100,5045350.0,-1.188455581665039,91726.5625,267.776611328125,281.516357421875,0.2690282464027405
2008,3,5,1100,4931757.0,-3.1143341064453125,92584.75,262.576416015625,277.751953125,-1.0115432739257812
2008,3,6,1100,4929558.0,1.164015769958496,92963.875,264.2724609375,276.9228515625,-0.31181013584136963
2008,3,7,1100,2061415.0,0.5919839143753052,92258.125,269.437744140625,279.478759765625,0.17896902561187744
2008,3,8,1100,4580884.0,1.0869207382202148,92230.375,275.132568359375,280.14501953125,-0.9197604656219482
2008,3,9,1100,1928312.0,1.1284303665161133,92331.25,275.41845703125,277.600830078125,-0.9205893874168396
2008,3,10,1100,795456.5,0.6862484812736511,91817.3125,275.210205078125,275.7431640625,-1.0390853881835938
